SALE TYPE,PROPERTY TYPE,CITY,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
PAST SALE,Condo/Co-op,Canyon Country,91387.0,315000,3.0,2.0,CAN2 - Canyon Country 2,948.0,95168.0,1983.0,55,332.0,317.0,34.422594000000004,-118.45109309999998
PAST SALE,Townhouse,Canyon Country,91387.0,459000,4.0,2.0,CAN2 - Canyon Country 2,2050.0,8358.0,1978.0,66,224.0,210.0,34.422884,-118.43128200000001
PAST SALE,Single Family Residential,Saugus,91350.0,530000,3.0,3.0,FEKS - Five Knolls,1895.0,53234.0,2016.0,52,280.0,215.0,34.4335376,-118.49605679999999
PAST SALE,Condo/Co-op,Newhall,91321.0,366000,2.0,2.5,NEW4 - Newhall 4,1075.0,93787.0,1992.0,54,340.0,350.0,34.403283,-118.46365
PAST SALE,Townhouse,Valencia,91355.0,510000,3.0,3.0,VALB - Valencia Bridgeport,1680.0,109951.0,2002.0,52,304.0,398.0,34.4266538,-118.5599125
PAST SALE,Single Family Residential,Canyon Country,91351.0,580000,3.0,2.0,CAN1 - Canyon Country 1,1515.0,8763.0,1984.0,52,383.0,0.0,34.439342700000005,-118.4880622
PAST SALE,Single Family Residential,Saugus,91350.0,550000,4.0,2.5,PLUM - Plum Canyon,2781.0,32123.0,2006.0,48,198.0,98.0,34.443470500000004,-118.48637350000001
PAST SALE,Single Family Residential,Saugus,91350.0,420000,4.0,2.5,Plum Canyon,2106.0,189635.0,2006.0,76,199.0,280.0,34.44371506,-118.488684
PAST SALE,Single Family Residential,Canyon Country,91351.0,545000,4.0,3.0,RBGL - Rainbow Glen,1700.0,295931.0,1986.0,69,321.0,165.0,34.412694,-118.484154
PAST SALE,Condo/Co-op,Canyon Country,91351.0,315000,2.0,2.0,RBGL - Rainbow Glen,964.0,94313.0,1987.0,10,327.0,380.0,34.417577,-118.4904793
PAST SALE,Single Family Residential,Valencia,91355.0,630000,3.0,3.0,VALB - Valencia Bridgeport,2217.0,3321.0,2002.0,80,284.0,208.0,34.4276445,-118.5416092
PAST SALE,Single Family Residential,Saugus,91350.0,675000,3.0,3.0,BOUQ - Bouquet Canyon,1830.0,9628.0,1984.0,49,369.0,0.0,34.4464973,-118.49171090000002
PAST SALE,Single Family Residential,Canyon Country,91351.0,507000,4.0,2.0,CAN1 - Canyon Country 1,1551.0,6267.0,1966.0,53,327.0,0.0,34.4250073,-118.48619099999999
PAST SALE,Single Family Residential,Saugus,91350.0,533000,3.0,3.0,PLUM - Plum Canyon,2283.0,5537.0,2006.0,48,233.0,95.0,34.4439891,-118.48605420000001
PAST SALE,Condo/Co-op,Canyon Country,91351.0,325000,3.0,2.0,RBGL - Rainbow Glen,994.0,826239.0,1988.0,47,327.0,380.0,34.4209521,-118.4885746
PAST SALE,Condo/Co-op,Canyon Country,91387.0,289500,2.0,2.0,CAN2 - Canyon Country 2,843.0,140070.0,1985.0,47,343.0,293.0,34.420164,-118.453028
PAST SALE,Single Family Residential,Saugus,91350.0,580000,4.0,3.0,FEKS - Five Knolls,2212.0,23697.0,2016.0,39,262.0,215.0,34.433822799999994,-118.51559009999998
PAST SALE,Condo/Co-op,Saugus,91350.0,525000,4.0,3.0,VMET - Villa Metro,2122.0,55041.0,2015.0,45,247.0,219.0,34.4176439,-118.5154871
PAST SALE,Condo/Co-op,Canyon Country,91351.0,285000,2.0,2.0,CAN1 - Canyon Country 1,795.0,0.0,1987.0,35,358.0,330.0,34.4210025,-118.45478689999999
PAST SALE,Single Family Residential,Canyon Country,91351.0,570000,3.0,3.0,CAN1 - Canyon Country 1,2248.0,69701.0,1987.0,32,254.0,170.0,34.4181375,-118.46058300000001
PAST SALE,Single Family Residential,Saugus,91350.0,599000,3.0,2.5,PLUM - Plum Canyon,1887.0,7439.0,2004.0,28,317.0,82.0,34.4416937,-118.476565
PAST SALE,Single Family Residential,Saugus,91350.0,625000,3.0,2.5,BOUQ - Bouquet Canyon,1830.0,7687.0,1984.0,27,342.0,0.0,34.4474629,-118.49939909999999
PAST SALE,Single Family Residential,Canyon Country,91387.0,530000,3.0,2.0,CAN2 - Canyon Country 2,1348.0,8943.0,1985.0,26,393.0,0.0,34.4267077,-118.4388314
PAST SALE,Single Family Residential,Saugus,91350.0,489900,3.0,1.5,BOUQ - Bouquet Canyon,1826.0,7959.0,1964.0,24,268.0,0.0,34.4298828,-118.5272889
PAST SALE,Single Family Residential,Saugus,91350.0,599900,4.0,3.0,FEKS - Five Knolls,2446.0,82584.0,2016.0,19,245.0,215.0,34.431449,-118.497056
PAST SALE,Single Family Residential,Canyon Country,91351.0,676000,4.0,3.0,CAN1 - Canyon Country 1,3160.0,9184.0,2003.0,18,214.0,75.0,34.436389399999996,-118.4668473
PAST SALE,Single Family Residential,Canyon Country,91387.0,560000,3.0,1.75,CAN2 - Canyon Country 2,1479.0,8662.0,1965.0,18,379.0,45.0,34.4279448,-118.42541489999999
PAST SALE,Single Family Residential,Saugus,91350.0,610000,4.0,3.0,FEKS - Five Knolls,2446.0,92235.0,2016.0,19,249.0,215.0,34.431126,-118.498721
PAST SALE,Condo/Co-op,Saugus,91350.0,489000,3.0,3.0,PLUM - Plum Canyon,1850.0,116806.0,2005.0,19,264.0,170.0,34.444959999999995,-118.473952
PAST SALE,Single Family Residential,Canyon Country,91351.0,538000,4.0,2.0,Canyon Country 1,1813.0,6913.0,1965.0,13,297.0,0.0,34.4236797,-118.48687530000001
PAST SALE,Condo/Co-op,Newhall,91321.0,426000,2.0,2.0,NEW4 - Newhall 4,1266.0,562974.0,1966.0,19,336.0,340.0,34.406639,-118.47341200000001
PAST SALE,Condo/Co-op,Saugus,91350.0,405000,2.0,2.0,PLUM - Plum Canyon,1404.0,93432.0,2006.0,10,288.0,150.0,34.444241999999996,-118.47768
PAST SALE,Single Family Residential,Canyon Country,91351.0,550000,3.0,3.0,RBGL - Rainbow Glen,1660.0,171486.0,1998.0,6,331.0,168.0,34.4130547,-118.48880919999999
PAST SALE,Single Family Residential,Newhall,91321.0,530000,2.0,2.0,NEW4 - Newhall 4,1591.0,425795.0,2004.0,4,333.0,450.0,34.4045611,-118.47801170000001
PAST SALE,Single Family Residential,Canyon Country,91351.0,519500,3.0,2.5,RBGL - Rainbow Glen,1466.0,694546.0,1993.0,7,354.0,200.0,34.4097096,-118.48137320000001
PAST SALE,Townhouse,Saugus,91350.0,379000,2.0,2.0,PLUM - Plum Canyon,1121.0,23300.0,2006.0,80,338.0,180.0,34.445383,-118.47827099999999
PAST SALE,Single Family Residential,Canyon Country,91351.0,530700,3.0,2.25,RBGL - Rainbow Glen,1734.0,58960.0,2016.0,68,306.0,225.0,34.417100500000004,-118.4826202
PAST SALE,Single Family Residential,Canyon Country,91387.0,699000,6.0,3.0,CAN2 - Canyon Country 2,3660.0,14479.0,2003.0,59,191.0,169.0,34.430290299999996,-118.4376798
PAST SALE,Single Family Residential,Canyon Country,91351.0,502500,3.0,3.0,CAN1 - Canyon Country 1,1960.0,117136.0,2002.0,69,256.0,208.0,34.42282,-118.46274199999999
PAST SALE,Single Family Residential,Saugus,91350.0,612000,4.0,3.0,PLUM - Plum Canyon,1857.0,9080.0,1997.0,61,330.0,0.0,34.452844,-118.4883351
PAST SALE,Single Family Residential,Canyon Country,91351.0,470000,3.0,2.0,RBGL - Rainbow Glen,1145.0,288077.0,1991.0,74,410.0,168.0,34.4117524,-118.4852942
PAST SALE,Single Family Residential,Saugus,91350.0,693000,4.0,4.0,PLUM - Plum Canyon,2781.0,5809.0,2006.0,76,249.0,131.0,34.4488362,-118.48160619999999
PAST SALE,Townhouse,Canyon Country,91387.0,309000,2.0,2.5,CAN2 - Canyon Country 2,1127.0,91914.0,1984.0,74,274.0,308.0,34.4151431,-118.4455997
PAST SALE,Single Family Residential,Saugus,91350.0,622500,3.0,3.0,PLUM - Plum Canyon,1927.0,15208.0,1997.0,73,323.0,0.0,34.4532075,-118.49094679999999
PAST SALE,Single Family Residential,Canyon Country,91351.0,509000,4.0,2.0,CAN1 - Canyon Country 1,1440.0,6276.0,1966.0,73,353.0,0.0,34.424580999999996,-118.48614540000001
PAST SALE,Single Family Residential,Canyon Country,91387.0,600000,4.0,2.0,CAN2 - Canyon Country 2,1736.0,8929.0,1977.0,66,346.0,33.0,34.427823100000005,-118.4315757
PAST SALE,Single Family Residential,Canyon Country,91351.0,483500,4.0,2.0,CAN1 - Canyon Country 1,1260.0,6948.0,1963.0,66,384.0,0.0,34.4237661,-118.4611897
PAST SALE,Single Family Residential,Saugus,91350.0,626000,3.0,2.5,PLUM - Plum Canyon,1750.0,7030.0,1996.0,62,358.0,0.0,34.4516757,-118.48760520000002
PAST SALE,Single Family Residential,Saugus,91350.0,645900,5.0,2.5,PLUM - Plum Canyon,2772.0,7176.0,2007.0,59,233.0,95.0,34.4402348,-118.4932627
PAST SALE,Single Family Residential,Canyon Country,91387.0,598000,4.0,2.0,CAN2 - Canyon Country 2,1736.0,12867.0,1977.0,56,344.0,0.0,34.429721,-118.4322602
PAST SALE,Single Family Residential,Canyon Country,91351.0,549900,4.0,2.0,CAN1 - Canyon Country 1,1694.0,5946.0,1965.0,53,325.0,0.0,34.4255052,-118.4776143
PAST SALE,Condo/Co-op,Canyon Country,91387.0,312000,2.0,2.0,Canyon Country 2,848.0,68949.0,1984.0,52,368.0,317.0,34.420768100000004,-118.4501699
PAST SALE,Townhouse,Canyon Country,91387.0,360000,2.0,2.0,CAN1 - Canyon Country 1,1068.0,64045.0,1990.0,55,337.0,300.0,34.4057796,-118.4539916
PAST SALE,Single Family Residential,Canyon Country,91351.0,560000,5.0,3.0,CAN1 - Canyon Country 1,2118.0,6078.0,1965.0,48,264.0,0.0,34.4247459,-118.47683880000001
PAST SALE,Single Family Residential,Canyon Country,91351.0,372500,3.0,2.0,CAN1 - Canyon Country 1,1250.0,843622.0,1980.0,48,298.0,374.0,34.4136127,-118.4671181
PAST SALE,Townhouse,Canyon Country,91387.0,368500,2.0,2.0,CAN1 - Canyon Country 1,1100.0,76970.0,1993.0,45,335.0,300.0,34.4056229,-118.4515262
PAST SALE,Condo/Co-op,Canyon Country,91351.0,341900,2.0,2.0,CAN1 - Canyon Country 1,1114.0,843622.0,1980.0,42,307.0,384.0,34.4136127,-118.4671181
PAST SALE,Single Family Residential,Saugus,91350.0,633000,3.0,2.5,PLUM - Plum Canyon,1889.0,9747.0,1994.0,38,335.0,0.0,34.450118200000006,-118.49080990000002
PAST SALE,Townhouse,Saugus,91350.0,480000,3.0,2.5,RVLG - River Village,1690.0,38254.0,2016.0,49,284.0,264.0,34.428218,-118.50747199999999
PAST SALE,Condo/Co-op,Newhall,91321.0,339000,2.0,1.75,NEW4 - Newhall 4,1266.0,562974.0,1966.0,38,268.0,340.0,34.406639,-118.47341499999999
PAST SALE,Condo/Co-op,Canyon Country,91351.0,325000,3.0,2.0,RBGL - Rainbow Glen,1001.0,826239.0,1988.0,31,325.0,380.0,34.4209521,-118.4885746
PAST SALE,Single Family Residential,Saugus,91350.0,615000,4.0,3.0,FEKS - Five Knolls,2563.0,26517.0,2015.0,50,240.0,207.0,34.432442200000004,-118.49840449999999
PAST SALE,Condo/Co-op,Canyon Country,91387.0,300000,2.0,2.0,CAN2 - Canyon Country 2,848.0,166636.0,1984.0,89,354.0,317.0,34.4201699,-118.45040390000001
PAST SALE,Single Family Residential,Saugus,91350.0,530000,4.0,2.0,BOUQ - Bouquet Canyon,1376.0,11117.0,1963.0,90,385.0,0.0,34.43317879999999,-118.530299
PAST SALE,Townhouse,Saugus,91350.0,482000,3.0,2.5,RVLG - River Village,1700.0,26768.0,2016.0,45,284.0,265.0,34.4277822,-118.5079562
PAST SALE,Single Family Residential,Saugus,91350.0,600000,3.0,3.0,PLUM - Plum Canyon,2103.0,10963.0,2005.0,90,285.0,140.0,34.44699,-118.4819027
PAST SALE,Single Family Residential,Canyon Country,91351.0,525000,4.0,2.0,CAN1 - Canyon Country 1,1740.0,6459.0,1966.0,87,302.0,0.0,34.4257271,-118.48838070000001
PAST SALE,Townhouse,Saugus,91350.0,467500,3.0,2.5,RVLG - River Village,1690.0,22168.0,2015.0,10,277.0,248.0,34.4283,-118.509631
PAST SALE,Single Family Residential,Canyon Country,91387.0,665000,4.0,3.0,CAN2 - Canyon Country 2,2596.0,8294.0,1996.0,10,256.0,0.0,34.4258631,-118.4396527
PAST SALE,Single Family Residential,Canyon Country,91351.0,574800,4.0,2.0,CAN1 - Canyon Country 1,1813.0,6532.0,1966.0,13,317.0,0.0,34.4247454,-118.48628219999999
PAST SALE,Single Family Residential,Valencia,91355.0,615000,4.0,2.5,VALB - Valencia Bridgeport,2217.0,3127.0,2002.0,4,277.0,208.0,34.4266589,-118.54471029999999
PAST SALE,Single Family Residential,Canyon Country,91351.0,565000,3.0,3.0,RBGL - Rainbow Glen,1751.0,295931.0,1986.0,26,323.0,165.0,34.412607,-118.479977
PAST SALE,Single Family Residential,Canyon Country,91387.0,495000,3.0,2.5,CAN2 - Canyon Country 2,1600.0,7649.0,1978.0,3,309.0,210.0,34.4224559,-118.431063
PAST SALE,Single Family Residential,Canyon Country,91351.0,435000,3.0,1.5,CAN1 - Canyon Country 1,982.0,6197.0,1961.0,52,443.0,0.0,34.42188,-118.4670754
PAST SALE,Condo/Co-op,Canyon Country,91351.0,345000,2.0,1.0,CAN1 - Canyon Country 1,1078.0,843622.0,1981.0,52,320.0,384.0,34.4136127,-118.4671181
PAST SALE,Condo/Co-op,Canyon Country,91351.0,275000,2.0,2.0,RBGL - Rainbow Glen,910.0,532660.0,1986.0,48,302.0,380.0,34.418791399999996,-118.489896
PAST SALE,Townhouse,Valencia,91355.0,475000,2.0,2.5,VALB - Valencia Bridgeport,1307.0,109951.0,2002.0,41,363.0,398.0,34.4266538,-118.5599125
PAST SALE,Townhouse,Saugus,91350.0,379000,2.0,2.0,PLUM - Plum Canyon,1121.0,84455.0,2005.0,41,338.0,180.0,34.446246,-118.47821699999999
PAST SALE,Condo/Co-op,Canyon Country,91351.0,360000,3.0,2.0,RBGL - Rainbow Glen,1001.0,826239.0,1988.0,26,360.0,380.0,34.42051420000001,-118.4885889
PAST SALE,Townhouse,Saugus,91350.0,455000,3.0,2.5,PLUM - Plum Canyon,1520.0,66445.0,2005.0,20,299.0,180.0,34.445665000000005,-118.47640600000001
PAST SALE,Single Family Residential,Canyon Country,91351.0,554000,5.0,3.0,Canyon Country 1,2258.0,118100.0,2000.0,14,245.0,180.0,34.423072600000005,-118.4595493
PAST SALE,Townhouse,Saugus,91350.0,470000,3.0,2.25,RVLG - River Village,1690.0,22870.0,2015.0,4,278.0,248.0,34.427775,-118.509371
PAST SALE,Condo/Co-op,Canyon Country,91351.0,335000,3.0,2.0,RBGL - Rainbow Glen,964.0,278441.0,1986.0,80,348.0,380.0,34.4206939,-118.49207779999999
PAST SALE,Single Family Residential,Saugus,91350.0,675000,5.0,4.0,PLUM - Plum Canyon,3605.0,5857.0,2014.0,70,187.0,99.0,34.4410968,-118.4973218
PAST SALE,Single Family Residential,Saugus,91350.0,505000,4.0,3.0,VMET - Villa Metro,1695.0,18473.0,2014.0,59,298.0,219.0,34.4161917,-118.5192544
PAST SALE,Single Family Residential,Valencia,91354.0,671500,4.0,3.0,NBRG - Valencia Northbridge,2071.0,8190.0,1994.0,74,324.0,45.0,34.439272499999994,-118.55364820000001
PAST SALE,Single Family Residential,Saugus,91350.0,565000,4.0,2.5,BOUQ - Bouquet Canyon,1799.0,6598.0,1994.0,52,314.0,52.0,34.449492799999994,-118.5224544
PAST SALE,Single Family Residential,Saugus,91390.0,660000,4.0,3.0,COPN - Copper Hill North,2544.0,11160.0,1999.0,49,259.0,145.0,34.4742848,-118.5337195
PAST SALE,Single Family Residential,Saugus,91350.0,525000,3.0,2.0,BOUQ - Bouquet Canyon,1230.0,8739.0,1959.0,74,427.0,0.0,34.4464688,-118.53171280000001
PAST SALE,Single Family Residential,Castaic,91384.0,540000,3.0,3.0,HSHL - Hasley Hills,1571.0,9767.0,1988.0,76,344.0,0.0,34.4578779,-118.61893529999999
PAST SALE,Single Family Residential,Castaic,91384.0,410000,3.0,2.0,East Castaic,1392.0,4883.0,1986.0,52,295.0,150.0,34.502001,-118.6244051
PAST SALE,Single Family Residential,Castaic,91384.0,630000,4.0,3.0,HSHL - Hasley Hills,2772.0,7403.0,2002.0,38,227.0,87.0,34.46163789999999,-118.62321999999999
PAST SALE,Single Family Residential,Castaic,91384.0,370000,2.0,2.0,ECAS - East Castaic,1020.0,4528.0,1986.0,39,363.0,150.0,34.4978419,-118.61888970000001
PAST SALE,Condo/Co-op,Valencia,91354.0,575000,4.0,3.0,VLWC - Valencia West Creek,2290.0,38512.0,2010.0,14,251.0,128.0,34.455042,-118.561051
PAST SALE,Townhouse,Valencia,91354.0,398000,2.0,2.0,VLWC - Valencia West Creek,1450.0,31111.0,2010.0,13,274.0,240.0,34.4556619,-118.56534450000001
PAST SALE,Condo/Co-op,Saugus,91390.0,435000,3.0,2.5,COPN - Copper Hill North,1206.0,212805.0,1988.0,73,361.0,205.0,34.4642158,-118.5370758
PAST SALE,Single Family Residential,Castaic,91384.0,540000,4.0,2.5,LOAK - Live Oaks,1620.0,4864.0,1984.0,73,333.0,0.0,34.452587799999996,-118.61816040000001
PAST SALE,Single Family Residential,Saugus,91350.0,550000,3.0,2.0,BOUQ - Bouquet Canyon,1562.0,9395.0,1978.0,69,352.0,0.0,34.459024600000006,-118.50084409999998
PAST SALE,Single Family Residential,Saugus,91350.0,533000,4.0,2.0,BOUQ - Bouquet Canyon,1547.0,8928.0,1978.0,60,345.0,0.0,34.4580329,-118.49664369999999
PAST SALE,Single Family Residential,Valencia,91354.0,622000,3.0,3.0,NBRG - Valencia Northbridge,1355.0,5396.0,1991.0,59,459.0,45.0,34.435641100000005,-118.5547882
PAST SALE,Single Family Residential,Saugus,91350.0,445000,3.0,2.0,BOUQ - Bouquet Canyon,1230.0,7008.0,1957.0,60,362.0,0.0,34.4464546,-118.53400459999999
PAST SALE,Condo/Co-op,Saugus,91350.0,430000,3.0,2.5,COPN - Copper Hill North,1333.0,260159.0,1989.0,55,323.0,238.0,34.4609107,-118.53195330000001
PAST SALE,Single Family Residential,Saugus,91350.0,565999,4.0,3.0,BOUQ - Bouquet Canyon,1816.0,6557.0,1966.0,54,312.0,0.0,34.4509845,-118.5025944
PAST SALE,Single Family Residential,Saugus,91390.0,693000,4.0,2.75,COPN - Copper Hill North,2214.0,25290.0,1989.0,50,313.0,0.0,34.4686996,-118.5271977
PAST SALE,Single Family Residential,Saugus,91350.0,579000,4.0,2.0,BOUQ - Bouquet Canyon,1250.0,6595.0,1964.0,45,463.0,0.0,34.4386054,-118.521451
PAST SALE,Single Family Residential,Valencia,91354.0,697900,4.0,3.0,VLWH - Valencia West Hills,2351.0,4225.0,2017.0,45,297.0,129.0,34.4647733,-118.56918590000002
PAST SALE,Single Family Residential,Valencia,91354.0,500000,3.0,2.0,VALN - Valencia North,1263.0,5699.0,1979.0,47,396.0,0.0,34.4540868,-118.53650149999999
PAST SALE,Single Family Residential,Castaic,91384.0,595000,4.0,3.0,HILC - Hillcrest Area,1765.0,7387.0,1994.0,42,337.0,0.0,34.469845,-118.6247925
PAST SALE,Single Family Residential,Saugus,91350.0,543000,3.0,2.0,BOUQ - Bouquet Canyon,1680.0,27728.0,1965.0,42,323.0,0.0,34.434706899999995,-118.5278818
PAST SALE,Townhouse,Valencia,91354.0,460000,3.0,3.0,CRSD - Valencia Creekside,1330.0,46102.0,2004.0,39,346.0,289.0,34.435259,-118.556969
PAST SALE,Single Family Residential,Castaic,91384.0,545000,3.0,2.5,LOAK - Live Oaks,1638.0,5108.0,1986.0,38,333.0,0.0,34.449688,-118.62080420000001
PAST SALE,Single Family Residential,Castaic,91384.0,575000,4.0,3.0,HILC - Hillcrest Area,1827.0,7986.0,1992.0,34,315.0,0.0,34.4717279,-118.62372140000002
PAST SALE,Single Family Residential,Castaic,91384.0,650000,3.0,3.0,HSHL - Hasley Hills,2247.0,5429.0,2003.0,31,289.0,89.0,34.4550989,-118.62710120000001
PAST SALE,Single Family Residential,Valencia,91354.0,583000,4.0,3.0,CRSD - Valencia Creekside,2156.0,2634.0,2004.0,33,270.0,180.0,34.436634999999995,-118.5562018
PAST SALE,Single Family Residential,Castaic,91384.0,485000,4.0,3.0,HILC - Hillcrest Area,1705.0,7400.0,1997.0,26,284.0,95.0,34.470783000000004,-118.61853500000001
PAST SALE,Single Family Residential,Saugus,91390.0,680000,4.0,3.0,COPN - Copper Hill North,2715.0,8257.0,1999.0,25,250.0,145.0,34.4744005,-118.53577179999999
PAST SALE,Condo/Co-op,Castaic,91384.0,190000,1.0,1.0,ECAS - East Castaic,708.0,39707.0,1980.0,25,268.0,235.0,34.495525,-118.61595430000001
PAST SALE,Single Family Residential,Saugus,91390.0,692500,4.0,3.0,COPN - Copper Hill North,2214.0,9080.0,1988.0,24,313.0,0.0,34.4702665,-118.5301166
PAST SALE,Condo/Co-op,Castaic,91384.0,430000,3.0,3.0,ECAS - East Castaic,1667.0,218299.0,2007.0,17,258.0,210.0,34.496885,-118.61866200000001
PAST SALE,Single Family Residential,Castaic,91384.0,555000,3.0,2.0,HILC - Hillcrest Area,1364.0,6931.0,1993.0,10,407.0,0.0,34.47225770000001,-118.6244507
PAST SALE,Single Family Residential,Castaic,91384.0,529000,3.0,2.0,PRKR - Parker Road,2050.0,18801.0,1986.0,1,258.0,0.0,34.4943555,-118.6239949
PAST SALE,Townhouse,Saugus,91390.0,397000,2.0,2.0,COPN - Copper Hill North,850.0,62618.0,1988.0,59,467.0,205.0,34.4630763,-118.5364074
PAST SALE,Single Family Residential,Saugus,91390.0,600000,4.0,3.0,COPN - Copper Hill North,2188.0,7638.0,2001.0,59,274.0,95.0,34.464439899999995,-118.5092916
PAST SALE,Single Family Residential,Valencia,91354.0,620000,4.0,2.5,VALN - Valencia North,2241.0,6490.0,1977.0,67,277.0,0.0,34.4375814,-118.54024109999999
PAST SALE,Single Family Residential,Valencia,91354.0,520000,4.0,3.0,VALN - Valencia North,2032.0,3481.0,1975.0,59,256.0,80.0,34.440487,-118.53466399999999
PAST SALE,Single Family Residential,Valencia,91354.0,630000,3.0,2.0,NBRG - Valencia Northbridge,1479.0,5861.0,1991.0,54,426.0,45.0,34.4320425,-118.54466459999999
PAST SALE,Townhouse,Valencia,91354.0,419000,2.0,2.5,VLWC - Valencia West Creek,1270.0,70202.0,2007.0,47,330.0,235.0,34.4567381,-118.5655188
PAST SALE,Single Family Residential,Saugus,91350.0,589000,3.0,2.5,BOUQ - Bouquet Canyon,1463.0,9827.0,1988.0,47,403.0,52.0,34.4519058,-118.5309831
PAST SALE,Single Family Residential,Valencia,91354.0,685000,5.0,3.0,NPRK - Valencia Northpark,2178.0,5722.0,1995.0,45,315.0,38.0,34.4499664,-118.5529115
PAST SALE,Single Family Residential,Saugus,91350.0,530000,4.0,2.0,BOUQ - Bouquet Canyon,1604.0,6878.0,1966.0,40,330.0,0.0,34.4511153,-118.50411840000001
PAST SALE,Single Family Residential,Castaic,91384.0,650000,5.0,3.0,PRKR - Parker Road,1954.0,10102.0,2016.0,40,333.0,0.0,34.4924781,-118.6226274
PAST SALE,Single Family Residential,Saugus,91350.0,675000,4.0,3.0,BOUQ - Bouquet Canyon,2322.0,9782.0,1978.0,40,291.0,0.0,34.459790500000004,-118.4986217
PAST SALE,Condo/Co-op,Saugus,91390.0,380000,2.0,2.5,COPN - Copper Hill North,1131.0,84532.0,1990.0,38,336.0,261.0,34.460948200000004,-118.53353659999999
PAST SALE,Single Family Residential,Castaic,91384.0,661000,4.0,3.0,HILC - Hillcrest Area,2548.0,11376.0,2000.0,34,259.0,0.0,34.4741992,-118.63384009999999
PAST SALE,Single Family Residential,Valencia,91354.0,520000,3.0,3.0,TSRO - Tesoro de Valle,1920.0,307423.0,2004.0,33,271.0,298.0,34.46801,-118.56256299999998
PAST SALE,Single Family Residential,Saugus,91350.0,620000,4.0,2.5,BOUQ - Bouquet Canyon,2048.0,7035.0,1990.0,34,303.0,52.0,34.4508088,-118.52573819999999
PAST SALE,Single Family Residential,Castaic,91384.0,489999,3.0,3.0,HILC - Hillcrest Area,1512.0,33137.0,1997.0,33,324.0,95.0,34.471465,-118.618503
PAST SALE,Single Family Residential,Saugus,91350.0,689999,4.0,3.0,BOUQ - Bouquet Canyon,2322.0,9621.0,1978.0,33,297.0,0.0,34.4602908,-118.4983709
PAST SALE,Single Family Residential,Valencia,91354.0,570000,3.0,2.5,NPRK - Valencia Northpark,1672.0,6257.0,1999.0,32,341.0,71.0,34.458444,-118.54551049999999
PAST SALE,Single Family Residential,Valencia,91354.0,650000,4.0,3.0,VLWH - Valencia West Hills,2141.0,4545.0,2008.0,33,304.0,128.0,34.4605906,-118.56672409999999
PAST SALE,Single Family Residential,Saugus,91350.0,575000,4.0,2.5,BOUQ - Bouquet Canyon,1890.0,4953.0,1979.0,31,304.0,64.0,34.4449198,-118.5162476
PAST SALE,Single Family Residential,Valencia,91355.0,640000,4.0,3.0,Valencia 1,2043.0,8022.0,1972.0,31,313.0,0.0,34.436818,-118.57356999999999
PAST SALE,Single Family Residential,Valencia,91354.0,540000,3.0,3.0,Valencia Creekside,1804.0,2416.0,2005.0,31,299.0,175.0,34.4362053,-118.5582082
PAST SALE,Townhouse,Valencia,91354.0,384000,2.0,2.0,NBRG - Valencia Northbridge,863.0,21642.0,1996.0,26,445.0,295.0,34.4293104,-118.54576409999999
PAST SALE,Single Family Residential,Valencia,91354.0,570000,5.0,3.0,VALN - Valencia North,2162.0,6867.0,1970.0,24,264.0,0.0,34.4337591,-118.5394658
PAST SALE,Single Family Residential,Saugus,91350.0,650000,4.0,3.0,BOUQ - Bouquet Canyon,2407.0,4703.0,1989.0,24,270.0,52.0,34.4438761,-118.52122299999999
PAST SALE,Single Family Residential,Castaic,91384.0,489000,3.0,3.0,HILC - Hillcrest Area,1512.0,33137.0,1997.0,24,323.0,95.0,34.471465,-118.618503
PAST SALE,Single Family Residential,Saugus,91390.0,640000,4.0,2.0,COPN - Copper Hill North,2208.0,5712.0,2000.0,20,290.0,125.0,34.471457,-118.52110890000002
PAST SALE,Single Family Residential,Saugus,91350.0,573000,3.0,2.5,BOUQ - Bouquet Canyon,1565.0,4685.0,1987.0,19,366.0,48.0,34.4531562,-118.51335309999999
PAST SALE,Single Family Residential,Saugus,91350.0,449800,2.0,2.0,BOUQ - Bouquet Canyon,972.0,4839.0,1983.0,13,463.0,0.0,34.44094129999999,-118.5147463
PAST SALE,Single Family Residential,Saugus,91350.0,500000,3.0,2.0,BOUQ - Bouquet Canyon,1230.0,9430.0,1959.0,14,407.0,0.0,34.446136200000005,-118.53239690000001
PAST SALE,Single Family Residential,Saugus,91350.0,600000,3.0,2.0,BOUQ - Bouquet Canyon,1608.0,6647.0,1985.0,10,373.0,0.0,34.4558692,-118.5266504
PAST SALE,Single Family Residential,Saugus,91350.0,620000,3.0,2.0,BOUQ - Bouquet Canyon,1728.0,7978.0,1989.0,10,359.0,15.0,34.459483299999995,-118.51757409999999
PAST SALE,Single Family Residential,Saugus,91390.0,528000,3.0,3.0,COPN - Copper Hill North,1592.0,5588.0,1988.0,11,332.0,0.0,34.4710904,-118.5326706
PAST SALE,Townhouse,Valencia,91354.0,485000,3.0,3.0,NPRK - Valencia Northpark,1635.0,39914.0,2001.0,10,297.0,285.0,34.460821,-118.54715
